ID_Venta,Fecha,Pais,Ciudad,Cliente,Producto,Categoria,Cantidad,Precio_Unitario,Monto_Total,Medio_Envio,Estado_Envio
1475,2024-07-17,Paraguay,Encarnacion,Luis Garcia,Camara,Electronica,5,881.46,4407.3,Maritimo,En transito
1476,2024-11-18,Colombia,Bogota,Ana Lopez,Tablet,Electronica,1,71.18,71.18,Maritimo,Pendiente
1477,2024-05-13,Argentina,Rosario,Ana Perez,Monitor,Electronica,2,27.93,55.86,Aereo,Cancelado
1478,2024-07-29,Paraguay,Encarnacion,Carlos Lopez,Celular,Electronica,5,992.21,4961.05,Maritimo,Entregado
1479,2024-03-24,Bolivia,Santa Cruz,Laura Sanchez,Auriculares,Accesorios,5,265.29,1326.45,Terrestre,Cancelado
1480,2024-07-25,Bolivia,Santa Cruz,Juan Lopez,Tablet,Electronica,1,517.87,517.87,Terrestre,En transito
1481,2024-03-29,Argentina,Cordoba,Luis Rodriguez,Auriculares,Accesorios,4,738.13,2952.52,Aereo,Pendiente
1482,2024-09-14,Paraguay,Encarnacion,Pedro Sanchez,Teclado,Accesorios,4,91.5,366,Aereo,Cancelado
1483,2024-04-02,Peru,Lima,Luis Perez,Auriculares,Accesorios,1,809.9,809.9,Terrestre,Cancelado
1484,2024-03-01,Ecuador,Guayaquil,Pedro Rodriguez,Laptop,Electronica,2,320.78,641.56,Terrestre,Entregado
1485,2024-02-23,Argentina,Buenos Aires,Lucia Sanchez,Escritorio,Muebles,2,1196.38,2392.76,Maritimo,En transito
1486,2024-08-13,Uruguay,Montevideo,Juan Martinez,Silla ergonomica,Muebles,5,1033.59,5167.95,Terrestre,En transito
1487,2024-10-23,Venezuela,Caracas,Carlos Garcia,Impresora,Oficina,4,270.99,1083.96,Maritimo,Cancelado
1488,2024-09-17,Paraguay,Encarnacion,Laura Perez,Camara,Electronica,4,608.22,2432.88,Aereo,Entregado
1489,2024-06-11,Ecuador,Quito,Lucia Rodriguez,Silla ergonomica,Muebles,3,850.72,2552.16,Terrestre,Entregado
1490,2025-01-22,Paraguay,Encarnacion,Maria Perez,Tablet,Electronica,3,314.73,944.19,Maritimo,Cancelado
1491,2024-02-23,Venezuela,Valencia,Laura Martinez,Monitor,Electronica,1,128.78,128.78,Aereo,Entregado
1492,2024-02-10,Chile,Concepcion,Maria Sanchez,Impresora,Oficina,3,834.68,2504.04,Maritimo,Pendiente
1493,2024-12-09,Uruguay,Salto,Luis Rodriguez,Tablet,Electronica,3,886.86,2660.58,Terrestre,En transito
1494,2025-03-24,Peru,Arequipa,Ana Sanchez,Silla ergonomica,Muebles,1,745.36,745.36,Maritimo,En transito
1495,2024-02-18,Argentina,Cordoba,Ana Sanchez,Laptop,Electronica,5,96.5,482.5,Terrestre,En transito
1496,2024-09-05,Chile,Concepcion,Pedro Lopez,Impresora,Oficina,1,76.98,76.98,Aereo,En transito
1497,2024-09-01,Paraguay,Encarnacion,Luis Sanchez,Escritorio,Muebles,4,618.7,2474.8,Terrestre,Entregado
1498,2025-01-15,Ecuador,Guayaquil,Pedro Sanchez,Tablet,Electronica,4,84.24,336.96,Maritimo,Pendiente
1499,2024-03-18,Bolivia,Santa Cruz,Ana Garcia,Celular,Electronica,5,40.57,202.85,Aereo,En transito
1500,2024-06-18,Peru,Lima,Pedro Martinez,Escritorio,Muebles,3,970.67,2912.01,Terrestre,Cancelado
1501,2024-05-05,Argentina,Rosario,Laura Sanchez,Monitor,Electronica,4,809.56,3238.24,Aereo,Pendiente
1502,2024-08-06,Peru,Cusco,Lucia Martinez,Tablet,Electronica,3,1109.28,3327.84,Maritimo,En transito
1503,2024-05-13,Peru,Arequipa,Pedro Lopez,Monitor,Electronica,3,925.61,2776.83,Maritimo,Cancelado
1504,2025-02-07,Paraguay,Asuncion,Laura Sanchez,Tablet,Electronica,1,350.59,350.59,Maritimo,Cancelado
1505,2025-02-01,Ecuador,Cuenca,Maria Lopez,Tablet,Electronica,5,196.23,981.15,Maritimo,Pendiente
1506,2024-04-06,Uruguay,Paysandu,Juan Rodriguez,Auriculares,Accesorios,4,915.63,3662.52,Terrestre,En transito
1507,2024-12-23,Venezuela,Maracaibo,Juan Rodriguez,Silla ergonomica,Muebles,1,1059.57,1059.57,Terrestre,Cancelado
1508,2024-04-09,Uruguay,Paysandu,Maria Perez,Tablet,Electronica,3,435.62,1306.86,Terrestre,Cancelado
1509,2024-08-10,Uruguay,Salto,Pedro Lopez,Silla ergonomica,Muebles,1,1116.48,1116.48,Maritimo,Cancelado
1510,2024-11-08,Uruguay,Montevideo,Pedro Perez,Camara,Electronica,2,510.92,1021.84,Maritimo,Cancelado
1511,2024-04-10,Chile,Valparaiso,Carlos Sanchez,Silla ergonomica,Muebles,5,1101.44,5507.2,Terrestre,Entregado
1512,2025-03-13,Peru,Cusco,Juan Perez,Auriculares,Accesorios,3,324.75,974.25,Aereo,En transito
1513,2024-02-12,Paraguay,Asuncion,Juan Garcia,Laptop,Electronica,5,1058.88,5294.4,Maritimo,En transito
1514,2024-06-16,Bolivia,Santa Cruz,Laura Rodriguez,Tablet,Electronica,5,182.3,911.5,Maritimo,Cancelado
1515,2024-06-23,Paraguay,Asuncion,Juan Martinez,Tablet,Electronica,4,490.57,1962.28,Maritimo,Pendiente
1516,2024-05-23,Argentina,Cordoba,Carlos Lopez,Monitor,Electronica,5,163.64,818.2,Aereo,Pendiente
1517,2024-07-12,Paraguay,Asuncion,Pedro Lopez,Monitor,Electronica,1,649.69,649.69,Terrestre,Pendiente
1518,2024-06-28,Colombia,Bogota,Maria Lopez,Silla ergonomica,Muebles,3,483.68,1451.04,Maritimo,En transito
1519,2024-05-16,Bolivia,Santa Cruz,Ana Martinez,Camara,Electronica,5,439.15,2195.75,Aereo,En transito
1520,2025-02-06,Peru,Arequipa,Laura Rodriguez,Teclado,Accesorios,3,954.39,2863.17,Maritimo,Entregado
1521,2024-11-14,Chile,Santiago,Juan Perez,Silla ergonomica,Muebles,4,674.41,2697.64,Maritimo,Entregado
1522,2025-01-17,Venezuela,Valencia,Carlos Lopez,Camara,Electronica,2,1152.35,2304.7,Terrestre,Entregado
1523,2024-01-23,Bolivia,Cochabamba,Carlos Lopez,Teclado,Accesorios,5,145.33,726.65,Terrestre,Pendiente
1524,2024-07-10,Paraguay,Encarnacion,Laura Martinez,Silla ergonomica,Muebles,1,315.58,315.58,Aereo,Entregado
1525,2024-09-02,Peru,Arequipa,Maria Garcia,Celular,Electronica,2,1137.27,2274.54,Terrestre,En transito
1526,2024-08-15,Chile,Valparaiso,Ana Sanchez,Camara,Electronica,4,1057.45,4229.8,Aereo,En transito
1527,2025-03-16,Argentina,Cordoba,Juan Lopez,Silla ergonomica,Muebles,2,604.19,1208.38,Aereo,Pendiente
1528,2024-02-27,Chile,Santiago,Maria Perez,Silla ergonomica,Muebles,5,231.86,1159.3,Terrestre,Pendiente
1529,2024-06-01,Chile,Santiago,Carlos Perez,Camara,Electronica,5,677.73,3388.65,Terrestre,Entregado
1530,2025-03-26,Paraguay,Asuncion,Luis Sanchez,Monitor,Electronica,1,1132.28,1132.28,Terrestre,Entregado
1531,2024-02-08,Ecuador,Quito,Lucia Martinez,Monitor,Electronica,3,1062.15,3186.45,Aereo,Entregado
1532,2024-08-03,Uruguay,Paysandu,Lucia Martinez,Laptop,Electronica,5,513.03,2565.15,Terrestre,Cancelado
1533,2024-03-10,Colombia,Cali,Pedro Sanchez,Monitor,Electronica,5,183.49,917.45,Terrestre,Cancelado
1534,2024-02-27,Uruguay,Salto,Carlos Lopez,Impresora,Oficina,5,610.02,3050.1,Aereo,En transito
1535,2024-09-13,Uruguay,Salto,Maria Lopez,Auriculares,Accesorios,4,221.69,886.76,Aereo,En transito
1536,2025-02-23,Argentina,Rosario,Ana Rodriguez,Impresora,Oficina,4,444.55,1778.2,Terrestre,Pendiente
1537,2024-10-16,Uruguay,Salto,Lucia Rodriguez,Camara,Electronica,1,1178.92,1178.92,Maritimo,Cancelado
1538,2024-10-04,Uruguay,Montevideo,Juan Martinez,Impresora,Oficina,3,705.29,2115.87,Terrestre,Pendiente
1539,2024-08-25,Peru,Cusco,Luis Garcia,Tablet,Electronica,4,829.16,3316.64,Aereo,Entregado
1540,2024-11-28,Brasil,Brasilia,Luis Martinez,Silla ergonomica,Muebles,3,899.39,2698.17,Terrestre,Entregado
1541,2024-11-30,Chile,Concepcion,Ana Perez,Camara,Electronica,5,190.79,953.95,Terrestre,Cancelado
1542,2024-04-27,Ecuador,Guayaquil,Maria Rodriguez,Impresora,Oficina,4,244.6,978.4,Maritimo,Entregado
1543,2024-01-18,Paraguay,Asuncion,Juan Lopez,Impresora,Oficina,5,508.86,2544.3,Maritimo,Entregado
1544,2024-12-19,Uruguay,Paysandu,Pedro Martinez,Laptop,Electronica,5,1038.31,5191.55,Maritimo,En transito
1545,2025-03-13,Paraguay,Ciudad del Este,Luis Garcia,Silla ergonomica,Muebles,3,1000.73,3002.19,Terrestre,Cancelado
1546,2024-10-08,Uruguay,Salto,Pedro Garcia,Teclado,Accesorios,4,966.59,3866.36,Maritimo,Pendiente
1547,2024-01-22,Argentina,Buenos Aires,Maria Garcia,Monitor,Electronica,4,775.04,3100.16,Aereo,Pendiente
1548,2024-08-21,Uruguay,Montevideo,Lucia Lopez,Auriculares,Accesorios,5,1009.39,5046.95,Aereo,Cancelado
1549,2025-02-22,Uruguay,Salto,Ana Garcia,Camara,Electronica,3,998.96,2996.88,Aereo,Cancelado
1550,2024-03-07,Colombia,Cali,Juan Perez,Impresora,Oficina,5,672.12,3360.6,Terrestre,Entregado
1551,2025-01-01,Venezuela,Valencia,Ana Sanchez,Celular,Electronica,2,934.64,1869.28,Maritimo,En transito
1552,2024-11-01,Chile,Concepcion,Ana Martinez,Camara,Electronica,5,730.87,3654.35,Maritimo,En transito
1553,2024-11-25,Paraguay,Asuncion,Juan Martinez,Silla ergonomica,Muebles,3,763.83,2291.49,Terrestre,En transito
1554,2025-03-26,Bolivia,Santa Cruz,Juan Garcia,Monitor,Electronica,1,597.65,597.65,Terrestre,Cancelado
1555,2024-05-31,Bolivia,Santa Cruz,Juan Perez,Impresora,Oficina,4,212.99,851.96,Aereo,En transito
1556,2024-12-05,Brasil,Rio de Janeiro,Ana Sanchez,Auriculares,Accesorios,2,790.31,1580.62,Maritimo,Cancelado
1557,2024-07-12,Argentina,Cordoba,Carlos Martinez,Teclado,Accesorios,3,953.19,2859.57,Aereo,Pendiente
1558,2024-11-26,Paraguay,Encarnacion,Luis Sanchez,Camara,Electronica,2,834.21,1668.42,Terrestre,Cancelado
1559,2024-08-10,Bolivia,Santa Cruz,Laura Sanchez,Silla ergonomica,Muebles,1,887.22,887.22,Maritimo,Cancelado
1560,2024-05-15,Argentina,Rosario,Ana Rodriguez,Tablet,Electronica,5,665.7,3328.5,Aereo,Entregado
1561,2024-07-17,Uruguay,Paysandu,Ana Perez,Auriculares,Accesorios,2,443.61,887.22,Terrestre,En transito
1562,2024-04-26,Venezuela,Valencia,Ana Lopez,Monitor,Electronica,2,107.34,214.68,Aereo,Pendiente
1563,2024-02-08,Colombia,Medellin,Juan Garcia,Laptop,Electronica,3,356.43,1069.29,Aereo,Cancelado
1564,2025-01-11,Brasil,Rio de Janeiro,Maria Martinez,Camara,Electronica,2,1011.11,2022.22,Aereo,En transito
1565,2024-11-21,Bolivia,Cochabamba,Maria Perez,Camara,Electronica,2,674.94,1349.88,Maritimo,Cancelado
1566,2024-04-19,Uruguay,Paysandu,Laura Sanchez,Celular,Electronica,3,291.16,873.48,Maritimo,Cancelado
1567,2024-10-04,Chile,Concepcion,Carlos Martinez,Silla ergonomica,Muebles,2,1136.42,2272.84,Aereo,En transito
1568,2024-11-07,Paraguay,Encarnacion,Ana Martinez,Monitor,Electronica,3,268.55,805.65,Maritimo,Entregado
1569,2024-06-04,Bolivia,Cochabamba,Ana Perez,Laptop,Electronica,4,598.43,2393.72,Terrestre,Cancelado
1570,2024-06-22,Chile,Santiago,Pedro Sanchez,Auriculares,Accesorios,4,565.12,2260.48,Terrestre,Entregado
1571,2024-05-20,Bolivia,Cochabamba,Lucia Perez,Impresora,Oficina,2,226.38,452.76,Terrestre,En transito
1572,2024-09-24,Brasil,Sao Paulo,Laura Lopez,Auriculares,Accesorios,1,425.57,425.57,Terrestre,Pendiente
1573,2025-01-23,Argentina,Buenos Aires,Carlos Perez,Impresora,Oficina,2,613.51,1227.02,Maritimo,Pendiente
1574,2024-09-25,Colombia,Bogota,Pedro Perez,Tablet,Electronica,4,46.71,186.84,Terrestre,Entregado
1575,2024-12-25,Peru,Arequipa,Luis Perez,Tablet,Electronica,3,782.18,2346.54,Aereo,Pendiente
1576,2024-09-20,Colombia,Medellin,Lucia Sanchez,Impresora,Oficina,1,75.73,75.73,Terrestre,Pendiente
1577,2024-03-20,Paraguay,Encarnacion,Laura Rodriguez,Monitor,Electronica,3,716.36,2149.08,Terrestre,Entregado
1578,2024-12-06,Colombia,Cali,Pedro Rodriguez,Monitor,Electronica,3,340.62,1021.86,Aereo,Pendiente
1579,2024-09-06,Brasil,Sao Paulo,Carlos Lopez,Teclado,Accesorios,1,537.72,537.72,Terrestre,Pendiente
1580,2024-12-13,Ecuador,Cuenca,Maria Garcia,Camara,Electronica,2,432.82,865.64,Terrestre,Entregado
1581,2025-01-28,Bolivia,Cochabamba,Lucia Perez,Laptop,Electronica,4,570.01,2280.04,Terrestre,Entregado
1582,2024-12-17,Uruguay,Paysandu,Maria Lopez,Camara,Electronica,2,990.52,1981.04,Terrestre,En transito
1583,2024-12-27,Bolivia,Cochabamba,Luis Rodriguez,Celular,Electronica,5,471.02,2355.1,Aereo,Entregado
1584,2025-03-15,Ecuador,Quito,Carlos Martinez,Silla ergonomica,Muebles,1,672.59,672.59,Terrestre,En transito
1585,2024-11-07,Venezuela,Caracas,Maria Sanchez,Laptop,Electronica,2,302.44,604.88,Terrestre,En transito
1586,2024-10-21,Uruguay,Salto,Pedro Lopez,Escritorio,Muebles,2,575.36,1150.72,Aereo,Pendiente
1587,2024-10-11,Uruguay,Montevideo,Maria Perez,Escritorio,Muebles,2,115.05,230.1,Aereo,En transito
1588,2025-01-21,Paraguay,Encarnacion,Pedro Perez,Escritorio,Muebles,3,510.32,1530.96,Aereo,Entregado
1589,2024-03-10,Colombia,Medellin,Ana Garcia,Teclado,Accesorios,4,65.18,260.72,Terrestre,Cancelado
1590,2024-04-06,Venezuela,Valencia,Ana Lopez,Camara,Electronica,5,1011.49,5057.45,Terrestre,Entregado
1591,2024-08-30,Brasil,Sao Paulo,Juan Lopez,Silla ergonomica,Muebles,5,690.33,3451.65,Terrestre,En transito
1592,2024-10-29,Peru,Cusco,Juan Lopez,Celular,Electronica,4,889.68,3558.72,Maritimo,Cancelado
1593,2024-06-03,Paraguay,Encarnacion,Juan Sanchez,Auriculares,Accesorios,4,484.15,1936.6,Maritimo,Entregado
1594,2024-10-04,Paraguay,Ciudad del Este,Luis Sanchez,Celular,Electronica,1,902.69,902.69,Aereo,Pendiente
1595,2024-08-28,Colombia,Medellin,Carlos Sanchez,Silla ergonomica,Muebles,2,33.01,66.02,Terrestre,Entregado
1596,2024-05-14,Paraguay,Encarnacion,Pedro Rodriguez,Celular,Electronica,5,669.43,3347.15,Aereo,Entregado
1597,2024-06-10,Argentina,Buenos Aires,Lucia Sanchez,Camara,Electronica,3,729.98,2189.94,Terrestre,Cancelado
1598,2024-12-10,Chile,Valparaiso,Juan Sanchez,Laptop,Electronica,5,60.57,302.85,Terrestre,Entregado
1599,2025-01-04,Brasil,Sao Paulo,Lucia Lopez,Monitor,Electronica,2,117.44,234.88,Maritimo,Entregado
1600,2024-11-19,Argentina,Buenos Aires,Carlos Lopez,Tablet,Electronica,4,577.58,2310.32,Maritimo,Cancelado
1601,2024-06-19,Venezuela,Caracas,Carlos Garcia,Impresora,Oficina,2,485.6,971.2,Aereo,En transito
1602,2024-06-24,Venezuela,Maracaibo,Laura Martinez,Teclado,Accesorios,1,454.41,454.41,Aereo,Entregado
1603,2024-04-16,Paraguay,Encarnacion,Maria Rodriguez,Impresora,Oficina,5,183.12,915.6,Aereo,Entregado
1604,2024-06-26,Brasil,Sao Paulo,Juan Rodriguez,Auriculares,Accesorios,5,561.15,2805.75,Maritimo,Pendiente
1605,2024-10-06,Uruguay,Montevideo,Juan Lopez,Monitor,Electronica,5,859.97,4299.85,Aereo,Pendiente
1606,2024-10-25,Uruguay,Montevideo,Pedro Perez,Auriculares,Accesorios,1,1146.62,1146.62,Terrestre,Pendiente
1607,2024-09-26,Venezuela,Caracas,Luis Perez,Silla ergonomica,Muebles,5,44.06,220.3,Terrestre,Cancelado
1608,2024-11-24,Colombia,Bogota,Luis Martinez,Tablet,Electronica,5,610.77,3053.85,Maritimo,Entregado
1609,2024-11-10,Colombia,Cali,Ana Sanchez,Laptop,Electronica,4,439.39,1757.56,Maritimo,Pendiente
1610,2025-02-22,Venezuela,Valencia,Pedro Garcia,Tablet,Electronica,1,25.72,25.72,Aereo,En transito
1611,2025-03-06,Peru,Cusco,Ana Lopez,Auriculares,Accesorios,4,290.29,1161.16,Aereo,Pendiente
1612,2024-02-06,Brasil,Rio de Janeiro,Pedro Perez,Camara,Electronica,2,237.71,475.42,Aereo,En transito
1613,2024-10-30,Bolivia,Santa Cruz,Luis Garcia,Tablet,Electronica,3,623.92,1871.76,Terrestre,En transito
1614,2024-07-21,Colombia,Cali,Carlos Garcia,Teclado,Accesorios,4,917.63,3670.52,Aereo,Pendiente
1615,2025-02-08,Argentina,Rosario,Juan Perez,Auriculares,Accesorios,3,203.28,609.84,Terrestre,Entregado
1616,2024-06-13,Uruguay,Salto,Luis Rodriguez,Camara,Electronica,5,633.9,3169.5,Aereo,Entregado
1617,2024-03-13,Bolivia,Cochabamba,Ana Rodriguez,Auriculares,Accesorios,3,1182.24,3546.72,Aereo,En transito
1618,2024-11-24,Uruguay,Salto,Lucia Martinez,Monitor,Electronica,5,644.67,3223.35,Terrestre,En transito
1619,2024-01-11,Peru,Cusco,Juan Martinez,Camara,Electronica,5,546.77,2733.85,Maritimo,Pendiente
1620,2024-12-07,Ecuador,Guayaquil,Carlos Sanchez,Laptop,Electronica,5,668.13,3340.65,Terrestre,Cancelado
1621,2025-01-04,Ecuador,Guayaquil,Juan Martinez,Escritorio,Muebles,4,724.29,2897.16,Aereo,Entregado
1622,2024-12-11,Peru,Cusco,Ana Garcia,Impresora,Oficina,3,1058.85,3176.55,Maritimo,Cancelado
1623,2024-11-20,Ecuador,Quito,Lucia Perez,Impresora,Oficina,3,400.93,1202.79,Terrestre,En transito
1624,2025-02-20,Argentina,Rosario,Lucia Sanchez,Auriculares,Accesorios,3,692,2076,Maritimo,Entregado
1625,2024-06-09,Chile,Valparaiso,Laura Rodriguez,Auriculares,Accesorios,5,737.62,3688.1,Terrestre,Pendiente
1626,2024-05-14,Paraguay,Asuncion,Pedro Garcia,Impresora,Oficina,4,627.67,2510.68,Maritimo,Pendiente
1627,2024-01-15,Paraguay,Asuncion,Lucia Sanchez,Escritorio,Muebles,5,177.14,885.7,Aereo,En transito
1628,2024-01-16,Argentina,Buenos Aires,Pedro Garcia,Teclado,Accesorios,2,300.52,601.04,Aereo,En transito
1629,2024-12-18,Venezuela,Valencia,Lucia Sanchez,Teclado,Accesorios,3,21.75,65.25,Maritimo,Pendiente
1630,2024-07-25,Peru,Lima,Juan Garcia,Celular,Electronica,3,601.94,1805.82,Maritimo,Cancelado
1631,2024-10-01,Peru,Arequipa,Ana Garcia,Teclado,Accesorios,5,376.39,1881.95,Terrestre,Entregado
1632,2024-01-10,Chile,Santiago,Ana Perez,Laptop,Electronica,3,136.07,408.21,Terrestre,En transito
1633,2024-03-02,Argentina,Buenos Aires,Luis Rodriguez,Tablet,Electronica,4,807.65,3230.6,Terrestre,Entregado
1634,2024-10-29,Venezuela,Caracas,Pedro Garcia,Teclado,Accesorios,1,714.7,714.7,Terrestre,Pendiente
1635,2025-03-11,Brasil,Sao Paulo,Lucia Perez,Impresora,Oficina,3,473.42,1420.26,Terrestre,En transito
1636,2024-07-18,Venezuela,Caracas,Luis Sanchez,Celular,Electronica,3,806.08,2418.24,Terrestre,En transito
1637,2025-01-21,Argentina,Cordoba,Carlos Lopez,Teclado,Accesorios,1,292.46,292.46,Aereo,Pendiente
1638,2024-03-03,Argentina,Rosario,Ana Sanchez,Escritorio,Muebles,5,194.05,970.25,Terrestre,Entregado
1639,2024-01-13,Brasil,Brasilia,Pedro Martinez,Laptop,Electronica,5,269.74,1348.7,Aereo,Pendiente
1640,2024-03-21,Argentina,Rosario,Ana Rodriguez,Camara,Electronica,2,689.64,1379.28,Maritimo,En transito
1641,2024-01-06,Chile,Santiago,Carlos Sanchez,Monitor,Electronica,3,401.5,1204.5,Maritimo,Cancelado
1642,2024-06-11,Ecuador,Guayaquil,Juan Sanchez,Camara,Electronica,4,1006.43,4025.72,Aereo,En transito
1643,2024-01-12,Paraguay,Asuncion,Lucia Perez,Celular,Electronica,3,802.23,2406.69,Aereo,Entregado
1644,2024-12-25,Brasil,Rio de Janeiro,Maria Martinez,Silla ergonomica,Muebles,4,149.69,598.76,Maritimo,Pendiente
1645,2024-02-27,Colombia,Medellin,Pedro Garcia,Auriculares,Accesorios,5,884.66,4423.3,Maritimo,Pendiente
1646,2024-11-09,Venezuela,Maracaibo,Ana Rodriguez,Tablet,Electronica,1,961.16,961.16,Terrestre,En transito
1647,2024-02-25,Ecuador,Guayaquil,Luis Perez,Silla ergonomica,Muebles,2,690.98,1381.96,Terrestre,Entregado
1648,2025-02-27,Colombia,Bogota,Lucia Lopez,Auriculares,Accesorios,4,879.95,3519.8,Maritimo,Pendiente
1649,2024-09-07,Chile,Concepcion,Pedro Rodriguez,Camara,Electronica,1,886.95,886.95,Maritimo,Cancelado
1650,2025-03-14,Brasil,Sao Paulo,Pedro Martinez,Monitor,Electronica,5,769.03,3845.15,Terrestre,Pendiente
1651,2024-03-26,Chile,Valparaiso,Pedro Lopez,Teclado,Accesorios,4,889.19,3556.76,Terrestre,Entregado
1652,2025-02-25,Ecuador,Guayaquil,Ana Garcia,Impresora,Oficina,5,424.04,2120.2,Maritimo,En transito
1653,2024-12-12,Bolivia,Cochabamba,Juan Lopez,Silla ergonomica,Muebles,3,161.33,483.99,Maritimo,En transito
1654,2025-02-17,Peru,Lima,Juan Lopez,Laptop,Electronica,1,252.92,252.92,Aereo,Entregado
1655,2024-12-08,Colombia,Bogota,Juan Lopez,Silla ergonomica,Muebles,3,850.22,2550.66,Maritimo,Entregado
1656,2025-01-15,Bolivia,La Paz,Carlos Perez,Impresora,Oficina,2,50.03,100.06,Terrestre,Entregado
1657,2025-02-17,Peru,Arequipa,Carlos Garcia,Celular,Electronica,2,779.16,1558.32,Terrestre,En transito
1658,2024-04-01,Colombia,Cali,Lucia Perez,Monitor,Electronica,2,94.31,188.62,Maritimo,Pendiente
1659,2024-01-09,Uruguay,Paysandu,Laura Lopez,Impresora,Oficina,4,231.42,925.68,Aereo,Pendiente
1660,2025-02-28,Colombia,Medellin,Ana Perez,Camara,Electronica,5,668.28,3341.4,Maritimo,Cancelado
1661,2024-03-29,Venezuela,Maracaibo,Carlos Rodriguez,Auriculares,Accesorios,4,779.1,3116.4,Maritimo,Entregado
1662,2024-04-02,Colombia,Medellin,Lucia Garcia,Celular,Electronica,4,634.52,2538.08,Maritimo,Pendiente
1663,2024-03-24,Bolivia,La Paz,Maria Perez,Camara,Electronica,2,1018.14,2036.28,Maritimo,Cancelado
1664,2024-06-11,Uruguay,Paysandu,Juan Perez,Impresora,Oficina,2,456.56,913.12,Aereo,En transito
1665,2025-02-09,Ecuador,Quito,Laura Sanchez,Impresora,Oficina,5,124.97,624.85,Terrestre,Pendiente
1666,2024-11-21,Ecuador,Quito,Ana Garcia,Camara,Electronica,2,1139.89,2279.78,Maritimo,Entregado
1667,2025-03-20,Colombia,Medellin,Laura Sanchez,Silla ergonomica,Muebles,4,1064.66,4258.64,Terrestre,Cancelado
1668,2025-03-03,Bolivia,Santa Cruz,Ana Lopez,Laptop,Electronica,5,838.09,4190.45,Aereo,Cancelado
1669,2024-11-25,Ecuador,Quito,Laura Lopez,Laptop,Electronica,4,1148.7,4594.8,Maritimo,Entregado
1670,2025-03-10,Colombia,Bogota,Juan Rodriguez,Celular,Electronica,5,217.74,1088.7,Terrestre,Cancelado
1671,2024-10-01,Argentina,Buenos Aires,Juan Rodriguez,Tablet,Electronica,5,45.47,227.35,Aereo,Pendiente
1672,2024-12-14,Bolivia,La Paz,Luis Garcia,Impresora,Oficina,4,721.47,2885.88,Maritimo,En transito
1673,2024-11-19,Paraguay,Encarnacion,Luis Garcia,Monitor,Electronica,1,131.26,131.26,Maritimo,Entregado
1674,2024-09-02,Brasil,Brasilia,Ana Sanchez,Tablet,Electronica,2,426.24,852.48,Aereo,En transito
1675,2024-06-12,Chile,Valparaiso,Lucia Sanchez,Celular,Electronica,1,1165.88,1165.88,Maritimo,Cancelado
1676,2024-05-29,Bolivia,Santa Cruz,Pedro Garcia,Celular,Electronica,4,514.81,2059.24,Aereo,Entregado
1677,2024-12-19,Venezuela,Maracaibo,Lucia Martinez,Monitor,Electronica,3,826.13,2478.39,Terrestre,Entregado
1678,2024-01-03,Chile,Concepcion,Carlos Garcia,Tablet,Electronica,4,345.78,1383.12,Aereo,Pendiente
1679,2024-04-16,Argentina,Rosario,Lucia Garcia,Auriculares,Accesorios,3,677.13,2031.39,Maritimo,Entregado
1680,2024-06-11,Argentina,Rosario,Luis Lopez,Teclado,Accesorios,3,554.34,1663.02,Terrestre,Cancelado
1681,2024-04-10,Argentina,Rosario,Maria Sanchez,Impresora,Oficina,4,462.69,1850.76,Maritimo,Entregado
1682,2024-12-03,Argentina,Cordoba,Lucia Sanchez,Celular,Electronica,2,442.48,884.96,Maritimo,Cancelado
1683,2024-03-18,Venezuela,Maracaibo,Maria Lopez,Monitor,Electronica,1,355.23,355.23,Terrestre,Cancelado
1684,2024-02-09,Venezuela,Maracaibo,Maria Sanchez,Silla ergonomica,Muebles,1,413.56,413.56,Terrestre,Entregado
1685,2025-01-19,Brasil,Sao Paulo,Luis Perez,Auriculares,Accesorios,3,678.75,2036.25,Terrestre,Entregado
1686,2024-04-07,Peru,Arequipa,Ana Rodriguez,Auriculares,Accesorios,5,328.12,1640.6,Aereo,En transito
1687,2024-06-28,Colombia,Cali,Maria Sanchez,Auriculares,Accesorios,5,562.94,2814.7,Maritimo,Cancelado
1688,2024-01-25,Ecuador,Cuenca,Lucia Martinez,Silla ergonomica,Muebles,1,603.85,603.85,Maritimo,Cancelado
1689,2024-06-19,Brasil,Sao Paulo,Carlos Garcia,Monitor,Electronica,5,1156.52,5782.6,Aereo,Entregado
1690,2024-04-06,Paraguay,Ciudad del Este,Pedro Lopez,Camara,Electronica,5,1158.89,5794.45,Aereo,Entregado
1691,2024-11-17,Chile,Valparaiso,Laura Rodriguez,Silla ergonomica,Muebles,2,277.62,555.24,Aereo,En transito
1692,2025-02-05,Argentina,Rosario,Laura Rodriguez,Auriculares,Accesorios,5,349.42,1747.1,Terrestre,Entregado
1693,2024-10-04,Colombia,Cali,Laura Lopez,Camara,Electronica,3,817.73,2453.19,Terrestre,Cancelado
